	cell9
4132	37.533
4133	37.7
4134	37.467
4135	38.917
4136	38.633
4137	38.183
4138	38.267
4139	38.217
4140	37.75
4141	37.633
4142	37.133
4143	36.733
4144	36.95
4145	37.05
4146	38.533
4147	37.433
4148	37.317
4149	37.1
4150	37
4151	37.783
4152	38.133
4153	36.25
4154	36.467
4155	37.067
4156	36.85
4157	36.5
4158	37.433
4159	37.433
4160	36.683
4161	36.033
4162	37.3
4163	36.717
4164	37.317
4165	36.367
4166	36.65
4167	36.85
4168	37.1
4169	36.717
4170	37.283
4171	36.217
4172	37.417
4173	36.1
4174	35.85
4175	36.833
4176	37.133
4177	37.067
4178	37.233
4179	36.733
4180	35.983
4181	37.117
4182	36.067
4183	36.917
4184	36.75
4185	37.117
4186	37
4187	36.967
4188	36.883
4189	36.85
4190	36.583
4191	37.1
4192	37.25
4193	36.45
4194	36.767
4195	36.6
4196	36.667
4197	36.117
4198	35.817
4199	35.95
4200	34.883
4201	36.1
4202	37.083
4203	36.017
4204	36.733
4205	36.733
4206	36.817
4207	37.233
4208	36.8
4209	35.75
4210	36.2
4211	36.3
4212	36.1
4213	36.283
4214	36.7
4215	36.033
4216	36.617
4217	37
4218	36.633
4219	36.95
4220	36.717
4221	36.8
4222	36.767
4223	36.667
4224	37.333
4225	37.167
4226	37.283
4227	36.733
4228	34.9
4229	35.733
4230	37.233
4231	37.167
4232	36.967
4233	36.333
4234	37.5
4235	36.283
4236	36.083
4237	36.433
4238	37.467
4239	36.567
4240	36.083
4241	35.617
4242	36.033
4243	36
4244	37.45
4245	36.767
4246	36.167
4247	36.1
4248	36.1
4249	37.2
4250	35.717
4251	37.4
4252	37.683
4253	36.867
4254	35.867
4255	36.55
4256	37.75
4257	37.15
4258	37.383
4259	35.817
4260	36.517
4261	36.683
4262	36.2
4263	36.067
4264	36.483
4265	36.967
4266	35.617
4267	35.733
4268	37.083
4269	36.55
4270	36.467
4271	36.233
4272	36.433
4273	38.25
4274	36.533
4275	36.683
4276	36.2
4277	36.683
4278	37.383
4279	36.567
4280	37.817
4281	36.483
4282	36.267
4283	35.467
4284	36.317
4285	36.567
4286	36.45
4287	36.617
4288	36.717
4289	36.767
4290	36.817
4291	36.5
4292	36.2
4293	36.833
4294	36
4295	36.283
4296	36.633
4297	36.667
4298	37.017
4299	36.833
4300	36.467
4301	36.1
4302	36.55
4303	35.75
4304	36.033
4305	36.45
4306	36.167
4307	37.45
4308	36.667
4309	37.067
4310	36.1
4311	36.633
4312	35.417
4313	37.15
4314	36.133
4315	36.9
4316	35.75
4317	36.833
4318	36.017
4319	35.883
4320	36.517
4321	36.417
4322	37.267
4323	36.933
4324	36.1
4325	37.267
4326	36.3
4327	37.233
4328	35.7
4329	36.6
4330	35.567
4331	35.883
4332	36.483
4333	36.95
4334	36
4335	37.167
4336	36.75
4337	35.617
4338	36.817
4339	36.2
4340	36.733
4341	36.75
4342	37.483
4343	36.233
4344	36.633
4345	36.883
4346	36.267
4347	36.367
4348	36.583
4349	36.033
4350	37.117
4351	35.833
4352	36.167
4353	35.8
4354	36.283
4355	37.8
4356	36.9
4357	36.483
4358	36.45
4359	37.317
4360	36.683
4361	36.4
4362	35.717
4363	36.7
4364	36.367
4365	37.283
4366	36.9
4367	36.683
4368	36.983
4369	36.5
4370	37
4371	37.417
4372	35.883
4373	36.783
4374	37.25
4375	36.15
4376	37.083
4377	35.917
4378	36.883
4379	36.45
4380	36.383
4381	37.033
4382	36.167
4383	36.083
4384	35.817
4385	37.217
4386	35.75
4387	35.85
4388	36.067
4389	35.083
4390	36.75
4391	37.533
4392	37.283
4393	37.3
4394	37.383
4395	37.05
4396	36.833
4397	37.833
4398	37.7
4399	37.633
4400	36.917
4401	36.1
4402	35.883
4403	36.467
4404	35.8
4405	36.05
4406	35.95
4407	35.383
4408	36.933
4409	34.7
4410	34.9
4411	36.55
4412	35.233
4413	35.8
4414	36.667
4415	34.717
4416	36.6
4417	36.45
4418	35.55
4419	35.483
4420	36.7
4421	35.967
4422	36.217
4423	36.517
4424	36.5
4425	35.233
4426	36.433
4427	36.817
4428	36.4
4429	36.733
4430	36.55
4431	35.283
4432	36.767
4433	35.083
4434	36.25
4435	36.333
4436	36.283
4437	35.783
4438	36.317
4439	36.467
4440	36.083
4441	35.917
4442	36.483
4443	35.667
4444	36.817
4445	36.75
4446	36.067
4447	36.25
4448	37.133
4449	37.283
4450	36.583
4451	36.4
4452	36.067
4453	36.233
4454	35.8
4455	36.917
4456	36.833
4457	36.517
4458	36
4459	36.317
4460	35.833
4461	36.383
4462	37.167
4463	37.35
4464	38
4465	37.183
4466	38.5
4467	38.75
4468	37.917
4469	38.117
4470	39.333
4471	36.933
4472	38.617
4473	38.4
4474	36.833
4475	37.367
4476	37.283
4477	36.383
4478	38.583
4479	37.583
4480	38.117
4481	37.383
4482	37.467
4483	37.167
4484	36.583
4485	37.45
4486	37.6
4487	36.883
4488	36.283
4489	35.95
4490	37.217
4491	35.9
4492	37.25
4493	36.15
4494	36.967
4495	37
4496	36.267
4497	36.65
4498	35.883
4499	36.6
4500	36.367
4501	37.05
4502	36.683
4503	35.483
4504	36.883
4505	37.017
4506	37.167
4507	36.583
4508	35.833
4509	37.483
4510	36.917
4511	36.5
4512	37.85
4513	37.317
4514	35.783
4515	35.3
4516	37.717
4517	36.25
4518	36.983
4519	35.933
4520	37.05
4521	36.6
4522	36.45
4523	37.083
4524	36.317
4525	36.617
4526	36.783
4527	36.567
4528	36.283
4529	36.15
4530	36.367
4531	35.767
4532	35.517
4533	36.05
4534	36.9
4535	36.283
4536	36.45
4537	36.433
4538	36.583
4539	35.967
4540	36.4
4541	36.317
4542	37
4543	35.667
4544	36.067
4545	36.25
4546	35.917
4547	36.983
4548	37.033
4549	36.567
4550	37.3
4551	37.567
4552	36.7
4553	36.667
4554	36.15
4555	37.6
4556	36.717
4557	37.317
4558	37.15
4559	35.967
4560	36.733
4561	36.85
4562	35.75
4563	36.267
4564	36.383
4565	35.183
4566	36.35
4567	36.017
4568	37.05
4569	36.617
4570	37.2
4571	36.333
4572	36.95
4573	36.083
4574	35.6
4575	36.017
4576	36.017
4577	35.817
4578	36.15
4579	35.917
4580	35.667
4581	36.583
4582	36.5
4583	36.217
4584	35.35
4585	37.25
4586	35.117
4587	36.333
4588	36.867
4589	36.117
4590	36.633
4591	35.783
4592	35.667
4593	37.5
4594	35.6
4595	36.433
4596	36.817
4597	37
4598	35.867
4599	36.433
4600	36
4601	37.2
4602	36.95
4603	36.933
4604	37.467
4605	36.95
4606	36.5
4607	36.283
4608	36.167
4609	36.95
4610	35.383
4611	35.3
4612	34.917
4613	35.833
4614	36.65
4615	36.2
4616	36.267
4617	36.333
4618	36.617
4619	35.867
4620	36.4
4621	35.95
4622	37.15
4623	35.967
4624	36.533
4625	35.833
4626	35.25
4627	35.15
4628	36.017
4629	35.45
4630	36.05
4631	35.633
4632	36.483
4633	35.483
4634	35.983
4635	35.833
4636	36.817
4637	36.283
4638	36.583
4639	35.75
4640	35.767
4641	36.3
4642	36.317
4643	36.4
4644	35.9
4645	37.317
4646	36.8
4647	36.483
4648	35.633
4649	36.8
4650	36.45
4651	37.417
4652	36.417
4653	36.583
4654	36.933
4655	36.6
4656	35.683
4657	35.767
4658	36.317
4659	36.25
4660	36.567
4661	36.167
4662	36.233
4663	34.317
4664	35.867
4665	36.383
4666	36.817
4667	35.433
4668	36.383
4669	35.467
4670	36.5
4671	37.083
4672	36.067
4673	35.95
4674	36.75
4675	36.2
4676	36.85
4677	34.583
4678	36.6
4679	36.567
4680	36.667
4681	35.867
4682	35.783
4683	35.45
4684	37.017
4685	36.133
4686	36.75
4687	35.917
4688	35.783
4689	37.217
4690	35.3
4691	36.95
4692	36.467
4693	36.25
4694	36.8
4695	35.6
4696	36.7
4697	35.467
4698	36.133
4699	34.867
4700	36.733
4701	36.883
4702	37.033
4703	36.317
4704	36.567
4705	35.7
4706	36.083
4707	36.617
4708	36.15
4709	37.317
4710	36.6
4711	36.3
4712	37.067
4713	36.35
4714	36.667
4715	36.4
4716	36.517
4717	35.633
4718	35.567
4719	36.767
4720	36.417
4721	35.85
4722	35.667
4723	36.267
4724	35.8
4725	35
4726	35.367
4727	35.15
4728	34.917
4729	36.717
4730	35.883
4731	37.117
4732	38.083
4733	37.017
4734	38.433
4735	38.117
4736	35.883
4737	37.217
4738	38.967
4739	37.5
4740	37.283
4741	37.35
4742	38.033
4743	37.933
4744	37.75
4745	37.517
4746	37.25
4747	37.433
4748	37.2
4749	38.267
4750	36.85
4751	37.383
4752	38.267
4753	36.633
4754	36.967
4755	37.6
4756	36.7
4757	36.183
4758	36.333
4759	36.483
4760	38.033
4761	37.083
4762	36.533
4763	37.333
4764	37.75
4765	36.817
4766	36.167
4767	35.25
4768	36.517
4769	36.717
4770	36.133
4771	36.833
4772	36.567
4773	37.567
4774	36.65
4775	35.933
4776	36.45
4777	37.367
4778	36.5
4779	36.267
4780	35.9
4781	35.583
4782	37.05
4783	35.967
4784	36.183
4785	36.4
4786	35.633
4787	36.467
4788	35.55
4789	35.917
4790	35.533
4791	35.75
4792	36.9
4793	36.4
4794	36.017
4795	35.85
4796	37.333
4797	37.233
4798	36.467
4799	36.167
4800	36.183
4801	35.9
4802	36.017
4803	35.333
4804	35.933
4805	36.783
4806	36.683
4807	36.1
4808	36.817
4809	36.75
4810	35.6
4811	36.517
4812	37.017
4813	36.5
4814	37.933
4815	37.833
4816	38.033
4817	38.183
4818	38.3
4819	36.267
4820	37.95
4821	38.9
4822	37.667
4823	38.117
4824	38.133
4825	37.333
4826	38.2
4827	36.583
4828	36.9
4829	36.717
4830	37.317
4831	36.5
4832	37.533
4833	36.217
4834	36.45
4835	36.167
4836	37.25
4837	36.95
4838	37.2
4839	35.133
4840	36.217
4841	38.067
4842	36.933
4843	36.7
4844	37.167
4845	35.817
4846	36.567
4847	35.9
4848	37.217
4849	37.283
4850	36.317
4851	36.683
4852	36.417
4853	37.05
4854	35.75
4855	36.183
4856	35.917
4857	36.967
4858	35.783
4859	36.217
4860	36.733
4861	36.717
4862	36.433
4863	36.433
4864	35.4
4865	36.017
4866	37.1
4867	36.617
4868	36.35
4869	36.167
4870	35.733
4871	36.383
4872	36.167
4873	36.3
4874	36.267
4875	36.867
4876	36.933
4877	35.967
4878	36.233
4879	36.45
4880	35.867
4881	36.333
4882	35.217
4883	35.767
4884	37.317
4885	36.067
4886	36.217
4887	36.4
4888	37.233
4889	35.85
4890	37.067
4891	36.083
4892	35.567
4893	36.033
4894	35.983
4895	35.533
4896	36.467
4897	36.183
4898	36.433
4899	37.267
4900	36.05
4901	37.5
4902	36.317
4903	36.767
4904	36.8
4905	35.983
4906	35.733
4907	36.333
4908	36.5
4909	35.633
4910	37.25
4911	35.067
4912	36.467
4913	36
4914	37.55
4915	36.567
4916	36.617
4917	35.067
4918	37.067
4919	37.45
4920	34.817
4921	34.767
4922	36.117
4923	36.283
4924	36.167
4925	36.167
4926	36.167
4927	35.733
4928	35.95
4929	35.833
4930	37.067
4931	36.633
4932	36.183
4933	35.833
4934	36.65
4935	37.283
4936	36.367
4937	36.95
4938	34.8
4939	35.85
4940	36.283
4941	35.883
4942	36.717
4943	35.85
4944	36.733
4945	36.483
4946	36.367
4947	36.517
4948	35.783
4949	36.617
4950	36.7
4951	35.8
4952	36.217
4953	36.3
4954	36.367
4955	36.35
4956	37.333
4957	37.5
4958	36.767
4959	36.383
4960	36.85
4961	35.567
4962	35.8
4963	36.217
4964	36.183
4965	36.45
4966	35.617
4967	36.567
4968	35.517
4969	36.633
4970	35.233
4971	36.35
4972	36.8
4973	36.067
4974	35.983
4975	36.65
4976	36.75
4977	35.95
4978	35.55
4979	37.517
4980	37.217
4981	36.467
4982	35.8
4983	37.3
4984	36.017
4985	34.85
4986	37.167
4987	36
4988	36.383
4989	37.45
4990	36.733
4991	36.15
4992	36.767
4993	35.183
4994	36.55
4995	35.783
4996	36.3
4997	35.883
4998	37.367
4999	35.317
5000	36.033
5001	37
5002	36.133
5003	35.35
5004	35.85
5005	35.183
5006	36.75
5007	35.483
5008	36.933
5009	34.817
5010	36.783
5011	36.133
5012	36.417
5013	35.567
5014	36.233
5015	36.567
5016	36.083
5017	36.317
5018	36.05
5019	35.5
5020	36.433
5021	35.467
5022	35.067
5023	35.8
5024	36.567
5025	36.133
5026	37.167
5027	37.833
5028	37.383
5029	37.017
5030	36.233
5031	38.483
5032	38.2
5033	38.167
5034	37.3
5035	37.983
5036	37.65
5037	36.583
5038	37.583
5039	37.533
5040	36.95
5041	36.783
5042	36.817
5043	36.933
5044	38.5
5045	36.45
5046	37.55
5047	37
5048	37.933
5049	35.533
5050	36.533
5051	36.9
5052	36.633
5053	37.45
5054	36.15
5055	37.167
5056	37.217
5057	36.617
5058	36.817
5059	36.633
5060	35.767
5061	35.633
5062	35.567
5063	35.2
5064	36.117
5065	35.933
5066	36.5
5067	35.867
5068	37.033
5069	36.517
5070	36.05
5071	35.483
5072	36.483
5073	36.533
5074	35.317
5075	36.683
5076	36.483
5077	35.2
5078	36.533
5079	35.267
5080	35.85
5081	36.1
5082	36.967
5083	35.45
5084	36.083
5085	36.033
5086	36.283
5087	36.3
5088	36.117
5089	35.95
5090	36.1
5091	36.417
5092	36.533
5093	35.233
5094	35.35
5095	36.883
5096	36.317
5097	36.417
5098	35.917
5099	37.267
5100	36.333
5101	35.083
5102	36.317
5103	35.767
5104	35.9
5105	36.767
5106	35.383
5107	36.983
5108	34.65
5109	36.25
5110	36.833
5111	36.517
5112	35.5
5113	35.683
5114	38.083
5115	35.367
5116	35.133
5117	35.533
5118	35.783
5119	36.4
5120	36.767
5121	35.35
5122	36.217
5123	36.133
5124	36.85
5125	36.717
5126	35.667
5127	35.717
5128	35.467
5129	36.317
5130	34.983
5131	35.983
5132	37.817
5133	36.333
5134	35.967
5135	36.167
5136	37.317
5137	35.867
5138	36.933
5139	36.383
5140	36.967
5141	36.183
5142	35.9
5143	35.6
5144	36.15
5145	34.9
5146	36.567
5147	35.8
5148	35.883
5149	35.667
5150	36.233
5151	36.367
5152	36.683
5153	34.8
5154	36.25
5155	36.333
5156	36.067
5157	36.55
5158	35.667
5159	35.467
5160	35.9
5161	36.65
5162	36.467
5163	36.933
5164	37.4
5165	36.867
5166	37.85
5167	38.167
5168	38.35
5169	37.017
5170	37.1
5171	37.433
5172	37.2
5173	37.817
5174	37.483
5175	37.683
5176	35.7
5177	37.2
5178	38.15
5179	37.817
5180	36.667
5181	35.467
5182	36.567
5183	36.667
5184	36.35
5185	35.617
5186	36.15
5187	36.633
5188	36.567
5189	36.25
5190	36.6
5191	36.6
5192	36
5193	36
5194	36.383
5195	36.483
5196	35.783
5197	35.433
5198	35.583
5199	35.767
5200	35.917
5201	36.767
5202	35.967
5203	36.75
5204	36.733
5205	36.517
5206	36.167
5207	35.467
5208	36.467
5209	35.567
5210	35.85
5211	35.183
5212	36.483
5213	35.7
5214	36.783
5215	36.55
5216	34.75
5217	34.717
5218	36.4
5219	36.467
5220	35.183
5221	35.333
5222	34.85
5223	35.283
5224	36.167
5225	35.583
5226	36.117
5227	36.167
5228	34.967
5229	35.467
5230	35.983
5231	35.217
5232	34.467
5233	35.467
5234	35.05
5235	35.867
5236	36.683
5237	35.583
5238	35.15
5239	35.267
5240	36.367
5241	35.883
5242	35.667
5243	36
5244	35.567
5245	36.417
